Customer_ID,TotalSpending,Recency,Frequency
17085,7847.67,123,987
17086,2050.08,7,96
17087,221.53,737,12
17088,1991.01,28,115
17089,128.45,386,4
17090,3080.1800000000003,4,90
17091,7495.75,2,455
17092,5511.41,50,392
17093,235.88,592,13
17094,402.20000000000005,322,18
17095,2572.25,22,137
17096,3697.93,15,205
17097,1143.36,2,267
17098,591.0699999999999,381,18
17099,582.17,533,40
17100,971.74,18,65
17101,2507.05,10,73
17102,25.5,261,1
17103,424.3,722,32
17104,474.03,423,19
17105,665.78,159,90
17106,481.58,389,51
17107,16052.72,33,670
17108,174.95,663,9
17109,1291.71,29,139
17110,499.9,165,49
17111,459.58,47,48
17112,197.57,502,47
17113,2305.59,574,158
17114,801.12,5,123
17115,2761.4900000000002,8,120
17116,389.78,648,47
17117,116.19999999999999,288,9
17118,157.02,317,10
17119,606.91,3,35
17120,307.46,233,18
17121,314.74,402,12
17122,570.5,119,30
17123,977.17,161,43
17124,294.24,185,31
17125,230.5,50,35
17126,2016.43,152,445
17127,1155.0300000000002,428,37
17128,157.09,334,14
17129,31.85,520,2
17131,2463.17,5,134
17132,1220.9099999999999,452,71
17133,14622.33,15,56
17134,625.3,106,36
17135,1722.18,16,143
17136,231.68,662,14
17137,1099.81,416,167
17138,4417.27,275,256
17139,19566.76,15,808
17140,454.12,247,18
17141,727.58,418,162
17142,1275.25,239,89
17143,880.97,417,112
17144,984.57,1,48
17145,3120.91,512,180
17146,5852.64,105,301
17147,3199.95,22,136
17148,124.88,51,9
17149,143.10000000000002,451,6
17150,1357.95,376,92
17151,231.90000000000003,735,4
17152,2016.5,194,16
17153,213.78,24,14
17154,329.34,75,23
17155,892.46,17,73
17156,591.87,491,39
17157,5151.9,7,141
17158,1980.0,32,113
17159,2099.59,21,130
17160,10209.16,31,651
17161,856.01,444,52
17162,1715.46,28,104
17163,699.78,21,30
17164,2467.35,32,144
17165,1794.32,284,100
17166,206.34,38,12
17167,867.11,379,79
17168,400.2,498,21
17169,1156.73,57,75
17170,178.68,374,10
17171,384.59,289,25
17172,956.5699999999999,78,39
17173,3766.6,5,86
17174,59.9,217,4
17175,1443.69,44,63
17176,902.3199999999999,201,42
17177,119.5,505,29
17178,432.96,731,31
17179,1507.26,178,158
17180,2236.77,56,400
17181,309.85,57,28
17182,321.3,422,6
17183,3347.31,7,73
17184,198.41000000000003,569,14
17185,229.46,591,44
17186,144.0,46,2
17187,467.71,226,23
17188,4592.93,11,172
17189,953.63,106,120
17190,1726.57,58,190
17191,4310.34,28,497
17192,75.28,536,20
17193,2310.04,35,44
17194,812.5,273,61
17195,562.98,655,31
17196,327.75,427,93
17197,1013.01,29,29
17198,692.22,23,96
17199,135.04000000000002,582,8
17200,356.71,387,25
17201,1143.1,53,171
17202,160.65,420,8
17203,5564.09,35,261
17204,5504.6900000000005,175,177
17205,999.35,53,35
17206,204.24,53,7
17207,292.62,652,60
17208,111.15,395,23
17209,595.7,649,38
17210,251.72,392,53
17211,3773.35,26,344
17212,794.41,253,29
17213,4869.400000000001,40,266
17214,1059.1200000000001,60,101
17215,186.15,464,11
17216,63.6,554,13
17217,210.1,234,27
17218,3891.39,4,471
17219,259.13,31,50
17220,4457.31,24,672
17221,976.62,7,124
17222,1579.51,65,112
17223,558.04,310,69
17224,100.86,501,8
17225,131.15,581,5
17226,895.47,308,59
17227,1878.93,18,114
17228,2820.03,15,327
17229,318.76,96,47
17230,9388.49,264,217
17231,7064.8,12,1202
17232,417.77,2,35
17233,560.86,35,58
17234,149.89000000000001,182,14
17235,1562.98,25,89
17236,1929.26,12,158
17237,994.13,11,79
17238,7331.67,2,1139
17239,1189.45,312,32
17240,130.6,596,7
17241,2736.64,385,170
17242,2889.28,108,84
17243,20203.58,1,1073
17244,1826.04,53,120
17245,371.63,204,25
17246,38.92,546,6
17247,280.09000000000003,15,54
17248,500.54,120,104
17249,68.03,428,27
17250,381.97,3,56
17251,798.98,362,78
17252,348.91,116,86
17253,178.26,18,18
17254,469.48,4,147
17255,781.7,40,182
17256,498.93,107,31
17257,189.78,436,14
17258,417.3,396,55
17259,1452.39,148,230
17260,120.95,411,6
17261,221.59,509,43
17262,2488.76,52,19
17263,63.440000000000005,208,23
17264,268.28,424,74
17265,550.01,138,122
17266,501.71999999999997,2,119
17267,317.2,127,37
17268,1733.8899999999999,107,30
17269,491.81,385,125
17270,601.4499999999999,469,48
17271,204.3,736,48
17272,2148.63,42,114
17273,141.12,424,12
17274,573.22,35,77
17275,114.1,383,23
17276,502.49,402,53
17277,1065.3500000000001,227,69
17278,271.24,241,17
17279,187.82999999999998,57,9
17280,118.85999999999999,438,6
17281,797.8499999999999,374,6
17282,2308.54,130,204
17283,188.46,378,15
17284,2788.06,60,373
17285,407.94,628,44
17286,389.18,21,90
17287,3826.86,26,463
17288,2468.43,9,288
17289,2041.8,31,266
17290,1487.96,3,196
17291,550.8000000000001,308,1
17292,271.75,472,15
17293,3750.63,8,241
17294,467.78999999999996,669,17
17295,547.0,28,68
17296,338.13,730,33
17297,128.18,17,49
17298,954.26,101,69
17299,993.23,11,113
17300,393.64,390,44
17301,294.39,21,113
17302,1135.63,14,79
17303,250.04,361,53
17304,111.5,534,5
17305,2135.46,648,9
17306,9782.35,10,72
17307,3999.8900000000003,395,48
17308,4511.76,393,7
17309,320.39,95,36
17310,1025.1,387,2
17311,3566.56,78,127
17312,644.3,138,14
17313,2328.84,31,24
17314,4904.43,24,256
17315,9599.58,1,747
17316,124.45,420,35
17317,2600.34,46,9
17318,157.32999999999998,725,17
17319,29.1,669,3
17320,2444.85,100,152
17321,1665.21,8,271
17322,922.59,376,177
17323,1551.04,15,331
17324,2171.07,17,145
17325,609.5699999999999,280,39
17326,312.35,408,86
17327,152.35,409,4
17328,104.7,673,6
17329,998.53,14,104
17330,423.8,22,8
17331,175.2,123,1
17332,838.27,528,95
17333,494.25,85,28
17334,635.15,302,31
17335,497.04,383,36
17336,81.12,472,1
17337,1981.06,151,521
17338,11889.33,17,1305
17339,302.36,94,10
17340,19617.95,29,678
17341,1272.21,156,219
17342,1227.54,379,35
17343,1259.94,355,80
17344,457.36,46,67
17345,1586.6299999999999,15,209
17346,4998.61,3,923
17347,228.96,86,1
17348,2442.29,14,443
17349,772.41,179,85
17350,1893.701,8,143
17351,1988.23,36,69
17352,36.25,696,5
17353,3242.0,129,14
17354,3133.96,50,101
17355,273.31,386,33
17356,946.47,311,86
17357,384.39,24,44
17358,861.01,303,146
17359,284.46,11,38
17360,1200.51,17,229
17361,871.79,49,57
17362,1024.04,239,144
17363,920.46,395,35
17364,11972.92,0,904
17365,8184.49,12,794
17366,1077.24,432,131
17367,167.55,238,33
17368,2758.29,23,226
17369,979.1999999999999,455,1
17370,446.18,72,33
17371,655.37,17,144
17372,4347.31,40,648
17373,1167.5,40,91
17374,727.11,218,42
17375,660.55,199,86
17376,453.64,70,55
17377,17644.27,23,1712
17378,10.95,374,1
17379,389.71999999999997,11,78
17380,645.0,434,10
17381,36398.65,8,163
17382,902.28,65,18
17383,304.09,4,51
17384,507.55,19,20
17385,256.11,14,45
17386,2812.77,7,38
17387,746.81,19,76
17388,2675.37,77,55
17389,57215.33,0,429
17390,149.3,420,12
17391,508.8,163,3
17392,585.92,306,70
17393,381.15,410,48
17394,203.86999999999998,219,4
17395,97.5,508,3
17396,8409.6,39,47
17397,1198.28,22,134
17398,653.38,114,38
17400,4623.28,126,469
17401,114.85,541,12
17402,4635.5599999999995,4,178
17403,382.87,36,45
17404,47781.12,4,292
17405,1031.41,1,82
17406,4186.95,333,238
17407,552.9,411,23
17408,316.09000000000003,163,8
17409,7793.51,184,104
17410,1214.72,16,64
17411,1425.38,12,75
17412,4220.22,2,228
17413,560.14,404,10
17414,2249.52,43,21
17415,507.84,79,14
17416,17298.45,29,597
17417,164.18,548,16
17418,670.0600000000001,42,42
17419,6126.25,11,299
17420,953.58,50,50
17421,1059.41,386,58
17422,3594.76,16,205
17423,1118.95,46,43
17425,759.17,19,43
17426,8077.77,8,427
17427,100.8,71,2
17428,31466.760000000002,0,720
17429,1357.46,128,95
17430,622.57,32,37
17431,403.3,313,43
17432,1728.99,18,274
17433,569.96,88,93
17434,2373.82,2,134
17435,331.35,411,15
17436,534.06,1,17
17437,369.68,529,52
17438,1422.77,253,71
17439,325.74,655,8
17440,323.58,156,6
17441,293.35,732,21
17442,4620.3,36,283
17443,534.24,219,1
17444,2940.04,147,135
17446,120.9,176,9
17447,541.53,40,36
17448,14523.67,497,1115
17449,4868.15,2,584
17450,244784.25,8,421
17451,1721.4,1,100
17453,486.71999999999997,17,19
17454,1547.94,192,126
17455,131.7,203,8
17456,975.5600000000001,365,60
17457,5984.8099999999995,126,64
17458,529.58,15,86
17459,657.3,43,111
17460,2157.9700000000003,94,137
17461,735.82,22,106
17462,675.69,60,27
17463,2535.26,16,316
17464,907.14,158,39
17465,2542.79,425,142
17466,763.28,10,41
17467,102.6,395,4
17468,194.8,10,8
17469,5051.25,16,267
17470,2626.47,44,155
17471,321.65000000000003,474,19
17472,922.35,191,223
17473,607.0,408,34
17474,1047.0,599,6
17475,194.37,79,14
17476,489.86,395,31
17477,1144.3,612,44
17478,1272.8,408,40
17479,389.26000000000005,632,18
17480,882.23,77,53
17481,1255.59,3,82
17482,775.64,487,53
17483,591.73,65,28
17484,209.57,576,14
17486,396.87,261,24
17487,160.55,728,8
17488,336.5,641,18
17489,376.64,58,29
17490,2750.5,0,116
17491,5653.67,1,177
17492,1122.42,248,39
17493,100.91000000000001,385,8
17494,54.699999999999996,501,3
17495,806.72,7,48
17496,1412.89,358,72
17497,287.25,390,7
17498,272.22,75,17
17499,1341.39,289,71
17500,1138.0,17,5
17501,288.6,220,18
17502,689.1,9,28
17503,558.96,2,38
17504,9490.17,206,342
17505,2435.48,161,102
17506,302.2,75,14
17507,605.58,261,88
17508,4579.23,280,231
17509,6083.64,57,364
17510,514.56,24,35
17511,172132.87,2,1868
17512,5467.820000000001,28,197
17513,1158.8,72,18
17514,522.0,128,83
17515,1602.51,31,179
17516,947.5,15,191
17517,153.94,308,11
17518,329.42,425,77
17519,4774.17,17,204
17520,546.81,53,30
17521,1278.06,29,78
17522,1070.71,1,73
17523,652.74,11,33
17524,539.14,361,43
17525,1161.9,359,26
17526,3939.24,4,92
17527,939.37,53,47
17528,3628.5,1,253
17529,1240.25,610,82
17530,2791.69,1,477
17531,1266.82,190,58
17532,65.34,385,4
17533,34.8,434,1
17534,1668.83,53,92
17535,164.4,280,13
17536,364.83,177,16
17537,887.67,29,74
17538,98.42,25,9
17539,1176.84,617,144
17540,1590.6000000000001,24,64
17541,119.86,509,31
17542,340.85,269,64
17543,120.05,549,13
17544,944.82,390,88
17545,1409.8600000000001,43,260
17547,727.85,375,31
17548,731.26,233,34
17549,148.86,23,6
17550,2506.64,197,321
17551,290.34,359,39
17552,2786.77,60,143
17553,3757.6,129,6
17554,1952.45,1,88
17555,1045.74,19,264
17556,300.67,205,14
17557,575.46,14,35
17558,259.17,393,28
17559,167.62,512,12
17560,1895.8,94,56
17561,703.02,19,191
17562,1122.38,14,63
17563,392.38,578,29
17564,454.01,24,49
17565,131.83,586,30
17566,869.77,8,142
17567,4838.08,7,196
17568,374.45,633,62
17569,344.14,332,29
17570,100.0,381,1
17571,1630.91,50,325
17572,652.21,71,32
17573,380.6,29,25
17574,185.65,242,8
17575,171.7,667,5
17576,8711.95,8,889
17577,348.75,645,21
17578,1047.33,218,65
17579,753.28,4,94
17580,541.02,252,94
17581,17951.17,0,811
17582,1446.95,236,122
17583,135.95,560,7
17584,5309.42,7,124
17585,2064.71,109,384
17586,167.4,619,8
17587,176.71,628,42
17588,2939.55,100,71
17589,13837.94,60,1302
17590,1468.02,2,196
17591,2339.32,73,176
17592,148.3,738,13
17593,8092.32,3,408
17594,2497.88,85,104
17595,386.69,12,82
17596,4491.46,23,486
17597,3484.09,213,128
17598,409.98,381,10
17599,52.05,477,3
17600,161.67000000000002,17,13
17601,413.08,239,72
17602,7354.43,2,909
17603,1788.38,78,106
17604,942.38,217,208
17605,160.75,590,13
17606,87.30000000000001,737,6
17607,333.81,376,22
17608,488.06,33,159
17609,1887.8999999999999,40,385
17610,1511.94,540,154
17611,8337.53,7,1112
17612,5394.86,53,340
17613,4544.55,22,306
17614,386.32,57,98
17615,721.8,130,56
17616,734.4,173,4
17617,385.19,558,18
17618,4001.64,5,357
17619,214.37,312,74
17620,81.44,59,4
17621,3175.12,21,66
17622,1130.21,597,38
17623,2365.77,32,194
17624,1568.63,14,97
17625,5978.9,18,683
17626,254.0,602,18
17627,296.36,478,10
17628,75.75,81,5
17629,2455.52,5,156
17630,503.59999999999997,169,26
17631,998.49,1,69
17633,2057.39,31,101
17634,2358.59,36,296
17635,1265.58,424,74
17636,285.56,19,20
17637,547.0600000000001,31,35
17638,842.4,647,3
17639,615.17,276,79
17640,3168.94,86,66
17642,1824.49,119,108
17643,439.7,373,31
17644,6028.6,1,327
17646,3898.79,219,196
17647,331.65999999999997,65,12
17648,2216.37,60,125
17649,1578.89,138,98
17650,166.08,21,8
17651,5703.52,11,332
17652,4867.72,25,259
17653,1207.56,36,44
17654,117.55,277,22
17655,2976.38,10,111
17656,1674.69,73,82
17657,126.0,430,7
17658,595.42,25,19
17659,3586.9900000000002,17,192
17660,342.22,141,82
17662,412.92,661,15
17663,5175.83,25,238
17664,1166.23,18,80
17665,563.1,493,19
17666,2047.8,3,44
17667,3950.7,66,232
17668,347.75,1,15
17669,6142.35,42,144
17670,205.7,227,11
17671,2009.16,15,75
17672,5778.63,50,206
17673,4173.88,1,507
17674,551.04,74,27
17675,37642.48,1,1116
17676,2448.64,4,148
17677,35058.46,1,685
17678,599.76,263,28
17679,3577.61,52,81
17680,497.45,23,20
17681,731.2,597,14
17682,4065.28,10,220
17683,819.01,385,46
17684,239.41,43,15
17685,5454.95,16,198
17686,8296.81,7,429
17687,432.68,420,26
17688,304.2,393,19
17689,317.08,388,22
17690,6963.8,30,360
17691,637.5500000000001,358,43
17692,2975.8,127,162
17693,200.47,137,16
17694,1695.97,141,81
17695,1746.04,131,61
17696,7679.59,38,365
17697,338.95,236,19
17698,154.95,260,8
17699,442.0,476,19
17700,6679.97,16,360
17701,417.95,252,24
17702,3144.04,30,153
17703,1094.84,35,78
17704,885.19,168,31
17705,2083.9,3,120
17706,20272.15,4,737
17707,609.3000000000001,185,24
17708,884.1800000000001,187,73
17709,671.01,169,40
17710,293.5,423,20
17711,385.1,10,23
17712,522.91,44,29
17713,1198.09,382,76
17714,1410.18,320,81
17715,489.59999999999997,200,2
17716,15956.97,22,601
17717,376.92,421,26
17718,439.18,232,23
17719,5396.04,37,274
17720,2666.91,26,132
17721,307.21000000000004,659,11
17722,3520.2200000000003,96,174
17723,3378.4000000000005,127,12
17724,1033.0,71,40
17725,3439.08,16,192
17726,1092.06,395,64
17727,1060.25,15,66
17728,4238.76,3,244
17729,438.65000000000003,596,23
17730,7773.8,3,314
17731,1708.99,79,99
17732,2166.42,372,122
17733,692.19,38,35
17734,1442.32,53,86
17735,16790.33,2,874
17736,377.44,9,25
17737,168.24,9,10
17738,4183.56,19,230
17739,7730.59,11,149
17740,426.9,389,9
17741,101.1,406,6
17742,2098.48,113,85
17743,229.2,448,3
17744,2649.14,3,151
17745,600.34,477,28
17746,904.1800000000001,240,36
17747,71.4,112,1
17748,358.15,527,17
17749,1026.18,178,57
17750,1710.45,5,184
17751,157.85999999999999,421,32
17752,80.64,359,1
17753,382.06,464,69
17754,4451.22,0,223
17756,728.75,375,84
17757,9074.05,1,1257
17758,4964.03,19,528
17759,1261.88,17,133
17760,746.39,21,67
17761,712.78,32,19
17762,129.75,456,17
17763,86.15,263,14
17764,1513.57,50,149
17765,524.0,158,81
17766,299.61,381,22
17767,413.05,15,39
17768,3292.73,8,182
17769,7053.38,12,583
17770,1143.27,198,38
17771,387.41,56,69
17772,360.75,10,96
17773,575.37,514,55
17774,3273.83,96,397
17775,56.4,254,3
17776,330.56,386,80
17777,647.56,24,190
17778,197.70000000000002,661,10
17779,650.32,21,81
17780,346.56,667,79
17781,188.02,159,12
17782,679.02,382,29
17783,376.96,72,91
17784,112.86,550,23
17785,403.38,53,51
17786,266.85,85,68
17787,1817.54,152,128
17788,1117.9,73,5
17789,397.15,281,29
17790,2779.41,26,302
17791,106.1,29,10
17792,368.35,467,52
17793,300.34,25,52
17794,147.3,686,7
17795,342.83,179,45
17796,1236.39,40,203
17797,1971.87,22,271
17798,178.07,581,45
17799,6246.93,22,904
17800,1187.21,37,103
17801,770.03,451,81
17802,4946.22,82,524
17803,184.66,392,27
17804,383.78000000000003,376,91
17805,927.03,73,11
17806,546.04,11,43
17807,437.87,395,89
17808,262.64,548,33
17809,10085.89,16,97
17810,373.16,668,55
17811,9519.8,4,1152
17812,911.99,12,189
17813,1698.07,14,348
17814,1609.37,375,143
17815,591.96,393,13
17816,96.11,36,45
17817,788.15,4,134
17818,124.78,737,42
17819,6021.05,71,89
17820,180.60999999999999,374,41
17821,334.62,406,6
17822,2162.93,420,169
17823,449.25,421,100
17824,298.4,51,13
17825,701.96,598,27
17826,133.34,374,33
17827,2376.17,5,281
17828,1820.09,22,67
17829,4756.74,298,171
17830,398.7,1,23
17831,35.400000000000006,33,2
17832,155.37,49,61
17833,338.46000000000004,723,31
17834,689.6700000000001,414,58
17835,342.24,2,59
17836,110.21000000000001,47,24
17837,1541.23,42,162
17838,5604.64,26,254
17839,318.15,42,52
17840,175.9,443,50
17841,68545.25,1,12435
17842,430.69,602,18
17843,320.4,303,62
17844,51.559999999999995,106,5
17845,596.09,555,47
17846,2033.1,85,1
17847,129.69,515,9
17848,3559.11,81,165
17849,1063.76,218,50
17850,51208.87,372,2499
17851,1552.35,422,232
17852,657.8100000000001,11,108
17853,1596.29,407,105
17854,1068.5,185,118
17855,208.97,372,17
17856,1418.03,1,15
17857,27347.04,4,56
17858,12518.65,5,373
17859,141.92000000000002,304,23
17860,717.39,368,162
17861,5088.29,3,558
17862,1254.89,323,99
17863,5360.48,59,255
17864,876.57,12,132
17865,26312.190000000002,30,1010
17866,1134.95,142,26
17867,1582.0500000000002,30,130
17868,227.15,386,18
17869,813.64,107,80
17870,2753.29,2,272
17871,1068.95,204,83
17872,235.87,381,15
17873,6265.33,80,168
17874,683.46,185,46
17875,167.1,688,26
17876,3424.02,399,4
17877,237.61,170,12
17878,1378.93,43,82
17879,178.51999999999998,173,6
17880,824.9200000000001,364,45
17881,133.35000000000002,304,8
17882,291.56,379,53
17883,988.42,3,173
17884,2698.47,3,406
17885,156.34,12,53
17886,1572.55,31,166
17887,111.35,129,10
17888,1807.44,21,160
17889,746.42,212,116
17890,586.89,322,91
17891,203.85999999999999,162,34
17892,244.1,56,28
17893,107.21,225,15
17894,2304.58,71,402
17895,95.45,44,15
17896,256.32,23,2
17897,2099.89,172,262
17898,299.18,85,50
17899,154.55,159,31
17900,112.19999999999999,190,6
17901,260.08,29,22
17902,216.39999999999998,546,24
17903,381.09000000000003,394,45
17904,181.07,21,34
17905,2178.87,71,146
17906,72.9,247,12
17907,291.76,640,13
17908,1142.47,373,208
17909,110.05,737,8
17910,261.7,726,26
17911,366.23,9,39
17912,374.55,310,51
17913,3429.29,58,466
17914,329.36,3,75
17915,225.78,551,29
17916,43.87,628,19
17917,335.03,45,92
17918,396.39,500,40
17919,1840.32,88,40
17920,23581.78,4,1640
17921,2394.36,64,360
17922,170.4,543,8
17923,497.0,282,3
17924,3257.7000000000003,11,33
17925,244.08,372,1
17926,1035.49,133,44
17927,294.0,721,10
17928,341.24,45,27
17929,3082.1,11,15
17930,4275.22,35,87
17931,3402.24,134,351
17932,1331.57,29,90
17933,114.69,632,14
17934,1049.15,51,41
17935,686.14,138,64
17936,380.13,5,72
17937,4301.22,8,43
17938,144.29,420,29
17939,99.14,159,12
17940,30306.79,49,35
17941,1433.28,130,7
17942,77.50000000000001,7,2
17944,74.99,423,25
17945,360.35,696,72
17946,149.57999999999998,233,20
17947,176.68,37,9
17948,358.56000000000006,147,1
17949,117314.08,1,156
17950,1166.29,72,165
17951,1340.5800000000002,39,28
17952,788.46,378,98
17953,159.17000000000002,540,20
17954,3804.38,5,743
17955,949.9,198,22
17956,12.75,249,1
17957,111.68,66,31
17958,973.88,116,36
17959,140.75,592,2
17960,135.08,171,37
17961,2866.74,21,630
17962,666.96,142,183
17963,643.16,471,109
17964,463.21,31,98
17965,7006.65,37,817
17966,1963.92,37,113
17967,223.42,371,61
17968,590.4399999999999,373,128
17969,2354.29,166,204
17970,562.79,211,29
17971,161.94,548,21
17972,135.19,241,30
17973,337.04,51,15
17974,1739.09,24,361
17975,6696.33,15,466
17976,321.79,372,57
17977,1511.45,29,104
17978,1159.99,365,67
17979,732.41,35,138
17980,1012.72,165,61
17981,239.12,410,17
17982,138.18,680,13
17983,171.71,395,24
17984,1152.19,145,242
17985,631.35,22,21
17986,20.8,56,1
17987,965.4399999999999,185,164
17988,489.54,11,123
17989,207.32999999999998,379,29
17990,1527.6100000000001,236,57
17991,300.3,225,38
17992,252.88,389,52
17993,225.99,617,60
17994,2270.0299999999997,121,306
17995,495.48,281,29
17996,482.33,379,67
17997,1962.46,74,164
17998,639.24,380,58
17999,528.46,37,134
18000,124.25,564,6
18001,924.14,12,132
18002,244.37,375,53
18003,353.51,376,23
18004,157.92,362,37
18005,226.47,3,53
18006,969.51,23,63
18007,215.22,392,50
18008,19759.079999999998,70,97
18009,2144.23,235,179
18010,174.8,256,14
18011,410.79,373,63
18012,115.3,723,13
18013,187.29,155,31
18014,162.22,28,30
18015,120.03,4,46
18016,1954.56,32,169
18017,688.0,81,4
18018,297.99,108,44
18019,38.45,51,5
18020,190.48000000000002,543,12
18021,216.41,509,32
18022,1507.25,35,425
18024,389.78,152,21
18025,1177.72,379,112
18026,2074.07,500,17
18027,115.31,98,21
18028,192.05,583,4
18029,433.77,642,18
18030,230.64999999999998,4,9
18031,451.3,378,63
18032,73.5,334,5
18033,93.82000000000001,65,33
18034,754.2,21,214
18035,1260.23,35,57
18036,1545.49,32,326
18037,167.42,154,33
18038,141.48,556,27
18039,548.22,374,158
18040,357.20000000000005,19,19
18041,8018.7699999999995,11,832
18042,281.15,53,16
18043,529.29,24,115
18044,3505.61,4,200
18045,178.34,45,43
18046,189.63,649,26
18047,326.09,381,83
18048,394.93,203,59
18049,500.92,437,87
18050,412.06,359,23
18051,2282.28,634,55
18052,10877.18,564,16
18053,571.07,70,32
18054,176.5,392,11
18055,10142.64,7,533
18056,554.6,288,30
18057,1188.46,393,134
18058,774.06,9,16
18059,306.46,23,19
18060,1185.46,408,75
18061,6083.81,21,122
18062,1632.67,173,54
18063,186.60000000000002,390,3
18064,4481.83,133,64
18065,5866.63,5,310
18066,1440.4,75,53
18067,396.33,40,37
18068,101.69999999999999,289,1
18069,4464.92,26,970
18070,314.1,669,9
18071,1169.68,257,72
18072,247.44,185,18
18073,3859.82,114,72
18074,1019.44,373,43
18075,5783.29,23,323
18076,151.49,380,8
18077,4078.79,8,353
18078,725.53,217,73
18079,4203.93,45,136
18080,1231.5,18,2
18081,343.45,36,17
18082,680.84,25,70
18083,463.53,397,40
18084,795.2299999999999,16,7
18085,1341.8500000000001,330,62
18086,101.34,274,7
18087,14761.519999999999,98,88
18088,166.03,61,37
18089,428.45,446,10
18090,321.9,421,54
18091,360.85,593,25
18092,14693.72,2,140
18093,4452.71,93,61
18094,6391.52,81,126
18095,2303.09,312,48
18096,1657.87,11,391
18097,4627.92,7,156
18098,527.94,396,86
18099,168.31,127,19
18100,451.56,550,30
18101,622.01,11,109
18102,580987.04,0,1040
18103,105.8,549,10
18104,754.64,37,38
18105,113.48000000000002,37,18
18106,1441.06,329,191
18107,165.88,442,38
18108,848.8100000000001,254,47
18109,9555.71,1,654
18110,392.28000000000003,19,72
18111,405.85,589,27
18112,773.36,12,62
18113,76.32000000000001,368,1
18114,220.1,290,28
18115,9.700000000000001,697,3
18116,2134.4900000000002,67,564
18117,315.65,25,72
18118,6221.02,10,1430
18119,180.7,367,29
18120,111.15,214,17
18121,653.3,149,31
18122,1793.06,8,357
18123,666.64,24,56
18124,102.65,472,20
18125,1131.75,29,192
18126,200.92000000000002,60,52
18127,556.13,19,67
18128,399.29,537,42
18129,112.55000000000001,243,14
18130,1059.39,15,70
18131,222.95999999999998,631,4
18132,220.13,504,62
18133,931.4999999999999,212,1
18134,445.0,598,28
18135,1249.6200000000001,29,37
18136,1631.3600000000001,63,88
18137,145.99,551,29
18138,152.65,295,8
18139,8438.34,17,159
18140,536.41,473,54
18141,882.47,401,42
18142,1019.52,157,15
18143,1000.16,116,61
18144,4892.95,7,84
18145,5609.74,12,402
18146,160.35000000000002,140,10
18147,179.33999999999997,45,7
18148,112.85000000000001,646,10
18149,1553.96,50,91
18150,566.58,32,37
18151,1879.44,134,106
18152,426.69,646,10
18153,246.22,659,17
18154,932.6,3,47
18155,371.62,75,25
18156,675.64,12,122
18157,213.9,571,25
18158,453.4,9,34
18159,530.15,301,23
18160,1003.88,57,65
18161,1803.1000000000001,15,93
18162,371.51,732,46
18163,728.84,584,33
18164,399.65000000000003,37,24
18165,302.46000000000004,177,10
18166,175.5,623,10
18167,1384.8600000000001,23,37
18168,3435.5,176,363
18169,202.65,60,9
18170,2878.0,33,126
18171,2437.31,58,92
18172,17467.24,14,475
18173,2696.36,86,45
18174,162.5,7,2
18175,176.1,675,7
18176,476.35,358,30
18177,2216.32,31,99
18178,6103.74,128,350
18179,2547.55,9,109
18180,1843.75,4,119
18181,1188.34,24,178
18182,291.13,463,10
18183,632.07,227,37
18184,49.8,15,1
18185,304.25,249,17
18186,329.58,722,11
18187,724.89,631,48
18188,3280.59,15,133
18189,1403.73,77,86
18190,745.62,192,42
18191,529.4,261,15
18192,957.97,71,45
18193,1207.35,165,70
18194,4162.04,82,28
18195,101.16,387,5
18196,1457.19,95,277
18197,230.1,575,9
18198,5425.56,4,159
18199,344.75,683,20
18200,150.35,106,30
18201,447.53000000000003,722,27
18202,1396.99,199,68
18203,492.52,157,59
18204,1975.35,71,192
18205,517.36,36,32
18206,314.65999999999997,553,19
18207,544.47,499,31
18208,360.08,565,17
18209,139.10000000000002,28,8
18210,2768.83,1,144
18211,600.07,25,42
18212,514.37,326,46
18213,232.48000000000002,236,15
18214,1780.34,530,58
18215,2232.4900000000002,89,89
18216,481.75,31,26
18217,945.04,29,40
18218,1121.84,211,38
18219,3352.7000000000003,2,190
18220,1921.76,226,25
18221,1424.94,22,84
18222,443.0,92,19
18223,14000.85,4,576
18224,158.95000000000002,263,10
18225,13014.8,3,572
18226,11878.88,44,528
18227,388.75,217,6
18228,779.9,56,30
18229,10150.51,11,201
18230,4291.06,9,140
18231,6854.17,192,383
18232,592.97,81,37
18233,440.0,325,1
18234,179.6,551,30
18235,1796.48,71,104
18236,1795.3500000000001,29,98
18237,987.1,2,61
18238,270.92,515,14
18239,1712.26,218,96
18240,422.58,46,6
18241,2986.9900000000002,9,159
18242,3605.21,72,140
18243,515.78,414,26
18244,568.64,430,19
18245,6324.9800000000005,7,458
18246,758.8199999999999,23,5
18247,839.73,414,37
18248,804.02,122,47
18249,95.34,17,8
18250,349.27,310,21
18251,26278.86,87,108
18252,1533.69,50,134
18253,317.88,642,7
18254,267.9,581,16
18255,303.15,89,19
18256,110.7,387,10
18257,4600.15,39,276
18258,2059.67,464,50
18259,3941.9,24,85
18260,9947.26,172,410
18261,324.24,43,21
18262,577.54,140,42
18263,1213.1599999999999,25,61
18264,603.25,498,36
18265,801.51,72,46
18266,251.1,434,14
18267,269.37,672,17
18268,1490.23,134,67
18269,168.6,366,7
18270,444.55,38,17
18271,680.85,609,21
18272,4385.9800000000005,2,226
18273,357.0,2,4
